REF_AREA: Reference area,TIME_PERIOD: Time period,OBS_VALUE,CLIMATE_HAZARDS
Switzerland,2003,2.809840864,wildfire
Switzerland,2004,0.0,wildfire
Switzerland,2005,0.979198627,wildfire
Switzerland,2006,0.0,wildfire
Switzerland,2007,0.816763481,wildfire
Switzerland,2008,0.0,wildfire
Switzerland,2009,3.258369773,wildfire
Switzerland,2010,0.0,wildfire
Switzerland,2011,0.0,wildfire
Switzerland,2012,0.164785181,wildfire
Switzerland,2013,0.0,wildfire
Switzerland,2014,8.688794028,wildfire
Switzerland,2015,0.0,wildfire
Switzerland,2016,1.150737788,wildfire
Switzerland,2017,0.493485629,wildfire
Switzerland,2018,0.0,wildfire
Switzerland,2019,0.0,wildfire
Switzerland,2020,0.0,wildfire
Türkiye,2001,5926.655625,wildfire
Türkiye,2002,4281.244352,wildfire
Türkiye,2003,3854.348396,wildfire
Türkiye,2004,4321.46126,wildfire
Türkiye,2005,4445.418709,wildfire
Türkiye,2006,6096.285424,wildfire
Türkiye,2007,4538.974665,wildfire
Türkiye,2008,2814.324453,wildfire
Türkiye,2009,13877.70066,wildfire
Türkiye,2010,8444.55912,wildfire
Türkiye,2011,10138.19669,wildfire
Türkiye,2012,3119.404489,wildfire
Türkiye,2013,6256.830468,wildfire
Türkiye,2014,4403.245833,wildfire
Türkiye,2015,10646.94447,wildfire
Türkiye,2016,8126.317006,wildfire
Türkiye,2017,5046.359545,wildfire
Türkiye,2018,3606.41838,wildfire
Türkiye,2019,3456.892459,wildfire
Türkiye,2020,4744.284758,wildfire
United Kingdom,2001,25.4239898,wildfire
United Kingdom,2002,0.0,wildfire
United Kingdom,2003,225.9035502,wildfire
United Kingdom,2004,4.399358915,wildfire
United Kingdom,2005,19.33464684,wildfire
United Kingdom,2006,55.25973781,wildfire
United Kingdom,2007,138.4575725,wildfire
United Kingdom,2008,0.0,wildfire
United Kingdom,2009,20.07069509,wildfire
United Kingdom,2010,36.46593749,wildfire
United Kingdom,2011,76.11413737,wildfire
United Kingdom,2012,54.34617982,wildfire
United Kingdom,2013,0.0,wildfire
United Kingdom,2014,0.0,wildfire
United Kingdom,2015,34.95387235,wildfire
United Kingdom,2016,6.49601607,wildfire
United Kingdom,2017,9.300228604,wildfire
United Kingdom,2018,70.31940024,wildfire
United Kingdom,2019,156.1390694,wildfire
United Kingdom,2020,37.68147629,wildfire
United States,2001,14036.55987,wildfire
United States,2002,26033.55507,wildfire
United States,2003,30212.96692,wildfire
United States,2004,41087.67948,wildfire
United States,2005,44821.4269,wildfire
United States,2006,40693.64303,wildfire
United States,2007,43215.46243,wildfire
United States,2008,30997.97159,wildfire
United States,2009,32824.93611,wildfire
United States,2010,25670.73122,wildfire
United States,2011,45774.35702,wildfire
United States,2012,40225.90891,wildfire
United States,2013,23057.18645,wildfire
United States,2014,26317.44247,wildfire
United States,2015,43160.34619,wildfire
United States,2016,32122.37897,wildfire
United States,2017,40377.21277,wildfire
United States,2018,40915.34038,wildfire
United States,2019,27979.22292,wildfire
United States,2020,49457.1218,wildfire
